transaction_id,customer_id,product_id,purchase_date,season,purchase_amount,discount_applied,discount_percentage,promo_code_used,shipping_type,review_rating,size_purchased,color_purchased
10637,1790,2025,2023-09-16,Fall,13.5,Yes,25,Yes,Standard,3.0,M,Purple
10638,1790,2014,2023-11-17,Fall,94.0,No,0,No,Express,3.2,XL,Brown
10639,1790,2013,2023-08-14,Summer,40.8,Yes,20,Yes,Free Shipping,2.1,S,Green
10640,1790,2028,2023-06-01,Summer,47.0,No,0,No,Express,4.4,L,Navy
10641,1790,2022,2023-03-02,Spring,33.0,No,0,No,2-Day Shipping,2.6,M,Purple
10642,1790,2004,2023-07-21,Summer,51.0,No,0,No,2-Day Shipping,2.9,XL,Brown
10643,1790,2003,2024-01-10,Winter,107.0,No,0,No,Standard,2.9,XL,Black
10644,1790,2026,2024-02-29,Winter,49.0,No,0,No,Free Shipping,2.4,L,White
10645,1791,2021,2023-03-03,Spring,113.4,Yes,10,Yes,Standard,4.0,L,Red
10646,1791,2025,2024-03-10,Spring,32.0,No,0,No,Next Day Air,2.2,XL,Brown
10647,1791,2004,2024-04-23,Spring,97.75,Yes,15,No,Standard,3.8,L,Orange
10648,1791,2035,2024-05-10,Spring,114.0,No,0,No,Next Day Air,3.0,XL,Purple
10649,1791,2021,2024-05-26,Spring,101.5,Yes,30,Yes,Free Shipping,3.0,M,Navy
10650,1791,2018,2024-08-14,Summer,82.0,No,0,No,Free Shipping,2.2,L,Purple
10651,1791,2030,2024-05-20,Spring,21.6,Yes,10,Yes,Standard,2.8,S,Navy
10652,1792,2009,2024-10-30,Fall,93.0,No,0,No,Free Shipping,3.9,M,Yellow
10653,1792,2023,2023-11-05,Fall,70.0,No,0,No,Free Shipping,4.5,S,Navy
10654,1792,2023,2023-01-15,Winter,59.0,No,0,No,Free Shipping,4.1,L,Blue
10655,1792,2018,2024-07-13,Summer,62.05,Yes,15,No,Standard,4.8,L,Brown
10656,1792,2022,2023-03-10,Spring,26.1,Yes,10,No,Standard,2.2,M,Green
10657,1792,2001,2024-04-24,Spring,50.0,No,0,No,Standard,3.5,M,White
10658,1792,2018,2024-12-26,Winter,51.3,Yes,10,No,Standard,3.4,XS,Navy
10659,1793,2022,2023-10-14,Fall,12.75,Yes,25,No,Standard,3.7,L,Orange
10660,1793,2010,2024-12-13,Winter,182.0,No,0,No,Standard,3.4,M,Yellow
10661,1793,2038,2024-12-30,Winter,76.0,No,0,No,Standard,2.1,L,Brown
10662,1793,2021,2023-10-05,Fall,91.0,No,0,No,Standard,2.5,XS,Green
10663,1793,2025,2024-08-01,Summer,41.0,No,0,No,Standard,4.4,S,Orange
10664,1793,2038,2023-07-06,Summer,89.1,Yes,10,No,2-Day Shipping,4.4,XS,Brown
10665,1793,2005,2024-10-18,Fall,45.9,Yes,10,Yes,Standard,3.8,S,Gray
10666,1793,2032,2024-04-20,Spring,49.5,Yes,10,Yes,Next Day Air,2.6,L,Black
10667,1794,2036,2024-05-23,Spring,81.0,No,0,No,Express,2.6,XL,Beige
10668,1794,2031,2023-07-12,Summer,21.6,Yes,20,Yes,Free Shipping,4.5,S,Brown
10669,1794,2011,2023-12-10,Winter,56.0,No,0,No,Free Shipping,3.5,XS,Green
10670,1794,2025,2023-02-10,Winter,35.0,No,0,No,Express,3.4,M,Brown
10671,1794,2040,2024-03-27,Spring,98.0,No,0,No,Express,3.1,XS,Navy
10672,1794,2026,2024-06-26,Summer,34.0,No,0,No,Free Shipping,4.8,M,Blue
10673,1795,2001,2023-06-11,Summer,25.9,Yes,30,Yes,Standard,4.6,L,White
10674,1795,2036,2023-12-09,Winter,108.0,No,0,No,Free Shipping,4.0,M,Pink
10675,1795,2042,2024-03-30,Spring,263.7,Yes,10,Yes,2-Day Shipping,5.0,XL,Navy
10676,1795,2014,2024-10-09,Fall,73.95,Yes,15,Yes,Free Shipping,4.2,S,Red
10677,1795,2007,2024-04-06,Spring,47.2,Yes,20,Yes,Express,3.7,XL,Blue
10678,1795,2017,2023-11-27,Fall,95.2,Yes,30,No,2-Day Shipping,4.1,XS,Green
10679,1795,2033,2024-08-10,Summer,18.2,Yes,30,Yes,Free Shipping,4.1,XL,Pink
10680,1795,2008,2024-08-14,Summer,43.0,No,0,No,2-Day Shipping,4.7,M,Orange
10681,1795,2017,2023-10-14,Fall,52.5,Yes,25,Yes,2-Day Shipping,4.2,XL,Yellow
10682,1795,2038,2024-01-10,Winter,107.1,Yes,15,Yes,Free Shipping,3.4,XL,Pink
10683,1796,2020,2023-01-19,Winter,63.0,No,0,No,Express,4.4,L,Gray
10684,1796,2044,2023-02-22,Winter,372.0,No,0,No,Standard,3.5,S,Black
10685,1796,2003,2023-06-16,Summer,85.5,Yes,25,Yes,Express,4.4,XS,Blue
10686,1796,2033,2023-05-25,Spring,92.0,No,0,No,Standard,2.4,M,White
10687,1796,2040,2024-12-23,Winter,63.0,No,0,No,Free Shipping,4.1,XS,Orange
10688,1797,2025,2023-08-18,Summer,19.0,No,0,No,Standard,4.8,M,Brown
10689,1797,2016,2024-07-28,Summer,180.0,No,0,No,2-Day Shipping,4.3,XS,Red
10690,1797,2029,2023-03-22,Spring,35.7,Yes,15,Yes,Free Shipping,2.3,XS,White
10691,1797,2036,2023-11-30,Fall,98.0,No,0,No,2-Day Shipping,2.9,M,Black
10692,1797,2039,2023-05-30,Spring,236.7,Yes,10,Yes,Free Shipping,2.1,L,Brown
10693,1797,2030,2023-04-06,Spring,12.0,No,0,No,Express,2.7,XL,Purple
10694,1797,2040,2024-05-16,Spring,59.2,Yes,20,Yes,Free Shipping,4.8,L,Black
10695,1797,2002,2024-04-02,Spring,27.0,No,0,No,Standard,2.5,S,Yellow
10696,1797,2037,2023-07-02,Summer,131.4,Yes,10,Yes,Standard,2.3,XL,Blue
10697,1798,2027,2024-03-10,Spring,412.0,No,0,No,Express,4.7,M,Gray
10698,1798,2024,2024-02-14,Winter,69.3,Yes,10,Yes,Free Shipping,2.3,M,Gray
10699,1798,2019,2023-03-26,Spring,65.0,No,0,No,2-Day Shipping,3.3,L,Beige
10700,1798,2014,2024-03-25,Spring,158.0,No,0,No,Free Shipping,3.2,XL,Orange
10701,1798,2007,2024-11-17,Fall,32.0,No,0,No,Next Day Air,2.6,XS,Pink
10702,1798,2012,2023-10-17,Fall,53.0,No,0,No,2-Day Shipping,3.2,S,White
10703,1798,2043,2024-08-19,Summer,124.0,No,0,No,Free Shipping,2.0,XS,White
10704,1798,2018,2023-11-08,Fall,65.7,Yes,10,Yes,Free Shipping,4.4,L,Purple
10705,1798,2014,2023-08-22,Summer,72.1,Yes,30,Yes,Standard,4.3,L,Red
10706,1798,2028,2023-06-11,Summer,36.0,No,0,No,Free Shipping,3.5,S,Gray
10707,1798,2010,2023-05-25,Spring,147.0,No,0,No,2-Day Shipping,3.9,L,Yellow
10708,1798,2021,2023-11-09,Fall,174.0,No,0,No,Next Day Air,3.5,S,Beige
10709,1799,2023,2023-06-10,Summer,87.0,No,0,No,Free Shipping,4.3,XL,Navy
10710,1799,2038,2024-10-26,Fall,54.9,Yes,10,Yes,Standard,4.9,L,Yellow
10711,1799,2015,2024-09-21,Fall,24.0,Yes,25,Yes,2-Day Shipping,4.3,L,Red
10712,1799,2042,2024-01-15,Winter,106.0,No,0,No,Express,4.5,M,Yellow
10713,1799,2034,2024-06-20,Summer,50.25,Yes,25,No,Standard,4.5,M,Gray
10714,1799,2043,2024-10-05,Fall,124.95,Yes,15,No,Free Shipping,4.6,XS,Navy
10715,1799,2041,2023-11-24,Fall,68.0,Yes,20,Yes,Standard,4.1,M,Black
10716,1799,2023,2023-11-01,Fall,54.75,Yes,25,Yes,Standard,3.8,XS,Green
10717,1799,2018,2023-02-26,Winter,51.3,Yes,10,Yes,Standard,4.0,L,Green
10718,1799,2019,2024-12-07,Winter,46.0,No,0,No,Free Shipping,3.8,XS,Gray
10719,1799,2003,2024-09-23,Fall,101.0,No,0,No,Standard,3.6,L,Green
10720,1800,2010,2024-09-09,Fall,137.0,No,0,No,2-Day Shipping,4.2,S,Red
10721,1800,2044,2023-06-30,Summer,207.9,Yes,10,Yes,Free Shipping,2.5,L,Yellow
10722,1800,2019,2024-02-27,Winter,143.0,No,0,No,Standard,4.4,XL,Navy
10723,1800,2019,2024-03-12,Spring,40.6,Yes,30,No,2-Day Shipping,3.8,L,Beige
10724,1800,2041,2024-09-15,Fall,107.0,No,0,No,Next Day Air,2.9,XL,White
10725,1800,2016,2024-08-19,Summer,129.0,No,0,No,Free Shipping,2.1,XS,Navy
10726,1800,2038,2024-04-14,Spring,94.0,No,0,No,Standard,2.3,XS,Brown
10727,1800,2021,2024-03-11,Spring,180.0,No,0,No,Express,2.6,XL,Green
10728,1801,2032,2024-05-30,Spring,149.6,Yes,15,Yes,Standard,3.7,L,Blue
10729,1801,2030,2024-02-06,Winter,24.0,No,0,No,Free Shipping,4.6,XL,Purple
10730,1801,2024,2024-03-05,Spring,112.8,Yes,20,Yes,Express,3.7,S,Brown
10731,1801,2004,2023-01-27,Winter,114.4,Yes,20,Yes,Express,4.0,XS,Green
10732,1801,2042,2024-08-18,Summer,196.0,No,0,No,2-Day Shipping,4.9,S,Yellow
10733,1801,2001,2023-09-03,Fall,37.8,Yes,10,Yes,Free Shipping,3.9,XL,White
10734,1801,2037,2023-08-02,Summer,142.5,Yes,25,Yes,2-Day Shipping,4.4,M,Red
10735,1801,2037,2023-08-20,Summer,163.0,No,0,No,Free Shipping,3.3,XS,Red
10736,1801,2044,2024-01-04,Winter,379.0,No,0,No,Express,4.7,XL,Blue
10737,1801,2041,2024-09-09,Fall,72.9,Yes,10,No,Standard,3.8,M,Blue
10738,1801,2025,2023-03-31,Spring,38.0,No,0,No,Express,3.2,L,Orange
10739,1801,2013,2024-02-22,Winter,17.5,Yes,30,Yes,Standard,3.8,M,Gray
10740,1802,2031,2024-08-16,Summer,29.4,Yes,30,No,Standard,3.6,M,Beige
10741,1802,2030,2023-02-27,Winter,16.5,Yes,25,Yes,Free Shipping,3.9,XS,Navy
10742,1802,2019,2024-07-05,Summer,122.0,No,0,No,Free Shipping,4.5,XS,Red
10743,1802,2014,2024-09-21,Fall,199.0,No,0,No,2-Day Shipping,4.8,XL,Yellow
10744,1802,2045,2023-04-07,Spring,91.0,No,0,No,2-Day Shipping,4.9,M,Red
10745,1802,2028,2024-11-22,Fall,50.0,No,0,No,2-Day Shipping,4.9,XS,Blue
10746,1802,2013,2023-09-05,Fall,45.0,Yes,25,No,2-Day Shipping,4.6,M,Red
10747,1802,2002,2024-08-27,Summer,22.95,Yes,15,No,Standard,3.3,S,Green
10748,1802,2002,2024-04-21,Spring,50.0,No,0,No,Standard,3.7,L,Green
10749,1802,2017,2023-03-08,Spring,97.0,No,0,No,Express,4.9,XS,Green
10750,1803,2026,2023-01-04,Winter,88.5,Yes,25,Yes,2-Day Shipping,3.5,L,Black
10751,1803,2008,2023-03-19,Spring,55.0,No,0,No,Next Day Air,2.5,L,White
10752,1803,2006,2023-10-19,Fall,126.0,Yes,30,Yes,Standard,4.2,XL,Beige
10753,1803,2001,2024-12-30,Winter,55.5,Yes,25,No,Standard,2.6,XL,Pink
10754,1803,2037,2024-03-13,Spring,186.15,Yes,15,No,Express,2.3,M,Yellow
10755,1803,2017,2024-02-05,Winter,150.0,No,0,No,Free Shipping,4.7,M,Gray
10756,1803,2017,2024-07-20,Summer,178.0,No,0,No,2-Day Shipping,4.5,XL,Black
10757,1803,2011,2024-11-14,Fall,60.0,No,0,No,2-Day Shipping,2.8,M,Beige
10758,1803,2026,2024-08-12,Summer,110.0,No,0,No,2-Day Shipping,4.8,L,Gray
10759,1803,2028,2024-07-20,Summer,14.25,Yes,25,Yes,Free Shipping,3.7,L,Yellow
10760,1803,2039,2023-05-15,Spring,202.5,Yes,10,No,Standard,2.6,S,Navy
10761,1804,2037,2024-05-07,Spring,129.75,Yes,25,No,Free Shipping,4.1,M,Orange
10762,1804,2023,2024-09-08,Fall,82.6,Yes,30,No,Free Shipping,3.4,L,Blue
10763,1804,2029,2024-08-20,Summer,36.9,Yes,10,No,2-Day Shipping,3.6,L,Blue
10764,1804,2026,2023-08-21,Summer,61.6,Yes,30,Yes,Free Shipping,4.7,M,White
10765,1804,2013,2023-03-31,Spring,44.8,Yes,20,No,Standard,4.5,XS,Navy
10766,1804,2043,2023-05-01,Spring,54.0,No,0,No,2-Day Shipping,4.7,S,Green
10767,1804,2026,2024-09-21,Fall,126.0,No,0,No,Express,3.3,L,Orange
10768,1804,2025,2024-05-31,Spring,37.0,No,0,No,Standard,4.9,S,Green
10769,1804,2027,2023-08-01,Summer,210.7,Yes,30,Yes,Standard,2.5,XL,Brown
10770,1804,2003,2023-03-15,Spring,56.0,No,0,No,Express,2.1,XL,Beige
10771,1804,2024,2023-06-11,Summer,168.0,No,0,No,Next Day Air,5.0,XL,White
10772,1805,2045,2024-10-15,Fall,68.0,No,0,No,Next Day Air,3.4,XS,Navy
10773,1805,2031,2024-09-25,Fall,30.8,Yes,30,Yes,Standard,4.2,M,Red
10774,1805,2027,2023-03-22,Spring,499.0,No,0,No,Standard,2.8,XS,Blue
10775,1805,2025,2023-02-13,Winter,15.0,No,0,No,Express,4.1,S,Brown
10776,1805,2041,2023-12-06,Winter,48.0,Yes,20,Yes,Free Shipping,3.4,L,Brown
10777,1805,2037,2023-12-10,Winter,104.4,Yes,10,No,Express,2.1,M,Purple
10778,1805,2013,2024-11-26,Fall,64.0,No,0,No,Standard,3.9,XS,Red
10779,1805,2035,2023-10-06,Fall,52.0,No,0,No,Free Shipping,2.2,XS,Gray
10780,1806,2013,2023-10-20,Fall,23.8,Yes,30,Yes,2-Day Shipping,4.0,XS,Beige
10781,1806,2032,2023-01-29,Winter,183.0,No,0,No,Free Shipping,4.0,L,Yellow
10782,1806,2006,2023-01-29,Winter,90.0,No,0,No,Standard,4.3,XS,Green
10783,1806,2011,2024-05-10,Spring,30.75,Yes,25,Yes,Free Shipping,4.5,L,Orange
10784,1806,2041,2024-01-09,Winter,93.6,Yes,10,No,Express,3.9,XL,Yellow
10785,1806,2041,2023-04-15,Spring,53.55,Yes,15,Yes,Next Day Air,3.5,XS,Brown
10786,1806,2004,2024-01-21,Winter,58.0,No,0,No,Standard,3.5,XS,Purple
10787,1806,2038,2024-12-15,Winter,72.0,Yes,25,Yes,Free Shipping,4.7,M,Beige
10788,1806,2030,2024-07-17,Summer,24.0,No,0,No,Standard,4.2,M,Green
10789,1807,2045,2023-01-07,Winter,43.2,Yes,10,Yes,Express,5.0,M,Gray
10790,1807,2002,2023-11-15,Fall,25.5,Yes,25,Yes,Express,4.5,L,White
10791,1807,2001,2024-09-06,Fall,46.75,Yes,15,Yes,Standard,3.8,M,Black
10792,1807,2028,2023-04-28,Spring,58.0,No,0,No,2-Day Shipping,3.8,XS,Black
10793,1807,2003,2023-07-18,Summer,57.0,No,0,No,2-Day Shipping,3.2,XL,Purple
10794,1808,2007,2023-01-05,Winter,41.25,Yes,25,Yes,2-Day Shipping,4.4,M,Yellow
10795,1808,2010,2023-03-19,Spring,109.0,No,0,No,Free Shipping,4.7,XS,Pink
10796,1808,2014,2023-01-19,Winter,104.25,Yes,25,Yes,Express,4.4,S,Pink
10797,1808,2032,2023-03-26,Spring,147.6,Yes,10,Yes,Free Shipping,3.4,XL,Black
10798,1808,2011,2023-12-25,Winter,31.5,Yes,30,Yes,Express,4.0,L,Beige
10799,1808,2008,2023-07-10,Summer,27.0,Yes,25,Yes,Free Shipping,4.9,S,Brown
10800,1808,2045,2023-11-16,Fall,31.5,Yes,30,No,2-Day Shipping,3.8,XL,Yellow
10801,1808,2011,2024-12-29,Winter,39.1,Yes,15,Yes,Standard,4.4,M,Black
10802,1808,2041,2024-02-14,Winter,90.0,No,0,No,2-Day Shipping,4.8,XL,Yellow
10803,1808,2024,2023-07-01,Summer,69.0,Yes,25,No,Free Shipping,4.7,M,Brown
10804,1808,2043,2024-01-31,Winter,58.0,No,0,No,Free Shipping,4.5,M,Orange
10805,1808,2008,2023-12-12,Winter,69.0,No,0,No,Standard,3.7,XS,Orange
10806,1808,2034,2023-04-28,Spring,133.2,Yes,10,Yes,Standard,4.6,S,Black
10807,1809,2029,2024-06-23,Summer,41.25,Yes,25,Yes,Standard,4.8,L,White
10808,1809,2006,2023-07-24,Summer,117.6,Yes,20,Yes,Standard,3.3,M,Navy
10809,1809,2031,2023-03-02,Spring,32.0,No,0,No,Express,4.2,XL,Orange
10810,1809,2021,2024-01-19,Winter,90.95,Yes,15,Yes,Express,4.4,XL,Navy
10811,1809,2040,2024-09-07,Fall,45.0,No,0,No,Free Shipping,4.1,XL,Brown
10812,1810,2035,2023-03-15,Spring,149.0,No,0,No,Free Shipping,4.5,S,White
10813,1810,2033,2024-10-27,Fall,49.0,No,0,No,Express,2.5,XS,Green
10814,1810,2002,2024-05-15,Spring,20.0,No,0,No,Standard,4.1,L,Black
10815,1810,2019,2023-06-04,Summer,63.0,No,0,No,Free Shipping,2.2,L,Navy
10816,1810,2003,2023-04-10,Spring,42.0,No,0,No,Standard,2.0,S,Black
10817,1810,2019,2024-08-15,Summer,50.4,Yes,10,Yes,Standard,4.5,M,White
10818,1810,2030,2023-12-04,Winter,27.0,No,0,No,Free Shipping,4.0,XL,Pink
10819,1810,2035,2023-06-21,Summer,57.6,Yes,10,No,Express,2.7,XL,Brown
10820,1810,2045,2024-06-15,Summer,90.0,No,0,No,2-Day Shipping,3.6,XS,Gray
10821,1811,2045,2023-02-11,Winter,51.0,Yes,25,Yes,Free Shipping,4.0,XS,Purple
10822,1811,2023,2024-08-24,Summer,41.25,Yes,25,No,Standard,3.8,L,Beige
10823,1811,2029,2023-02-05,Winter,53.0,No,0,No,Express,3.6,M,Gray
10824,1811,2045,2024-08-24,Summer,30.4,Yes,20,Yes,Standard,4.8,L,Yellow
10825,1811,2030,2024-10-26,Fall,22.4,Yes,20,Yes,Standard,4.4,XL,Blue
10826,1811,2009,2023-09-16,Fall,75.0,No,0,No,Standard,4.0,M,Black
10827,1811,2036,2023-06-29,Summer,107.0,No,0,No,Next Day Air,4.0,M,White
10828,1811,2008,2023-01-10,Winter,58.0,No,0,No,2-Day Shipping,2.5,L,White
10829,1811,2040,2023-01-02,Winter,111.0,No,0,No,Standard,2.8,XS,Blue
10830,1811,2042,2024-09-08,Fall,313.0,No,0,No,2-Day Shipping,4.4,L,Red
10831,1812,2008,2024-11-21,Fall,57.75,Yes,25,Yes,2-Day Shipping,4.4,M,Red
10832,1812,2006,2024-05-26,Spring,186.0,No,0,No,Next Day Air,3.8,XL,White
10833,1812,2009,2024-04-05,Spring,80.75,Yes,15,Yes,Free Shipping,3.7,XS,Black
10834,1812,2041,2024-11-10,Fall,50.0,No,0,No,Next Day Air,3.5,XL,Pink
10835,1812,2020,2024-05-06,Spring,72.0,No,0,No,Free Shipping,3.7,S,White
10836,1812,2036,2024-03-05,Spring,131.0,No,0,No,2-Day Shipping,4.7,M,Yellow
10837,1812,2012,2024-11-22,Fall,16.8,Yes,30,Yes,Standard,3.2,M,Red
10838,1812,2005,2023-12-16,Winter,49.0,No,0,No,2-Day Shipping,3.9,S,Gray
10839,1812,2043,2023-01-26,Winter,98.0,No,0,No,2-Day Shipping,4.0,XL,Black
10840,1812,2012,2023-04-28,Spring,50.0,No,0,No,Next Day Air,4.6,M,Navy
10841,1812,2045,2023-11-24,Fall,37.5,Yes,25,Yes,Standard,3.4,L,Purple
10842,1812,2043,2024-10-28,Fall,129.2,Yes,15,No,Standard,4.4,XL,Beige
10843,1813,2009,2023-12-28,Winter,44.8,Yes,30,Yes,Free Shipping,3.6,S,Blue
10844,1813,2044,2024-11-13,Fall,284.0,No,0,No,Standard,5.0,S,Gray
10845,1813,2019,2023-03-12,Spring,136.0,No,0,No,Express,4.5,M,Gray
10846,1813,2019,2023-05-17,Spring,64.6,Yes,15,Yes,Standard,3.8,XL,Beige
10847,1813,2023,2024-07-18,Summer,121.0,No,0,No,Express,4.4,L,Beige
10848,1813,2039,2023-06-11,Summer,198.8,Yes,30,Yes,2-Day Shipping,5.0,XL,Brown
10849,1813,2042,2024-07-15,Summer,245.7,Yes,10,Yes,2-Day Shipping,4.5,L,Blue
10850,1813,2014,2024-03-02,Spring,142.0,No,0,No,Standard,3.8,XL,Navy
10851,1813,2045,2024-06-17,Summer,50.4,Yes,20,Yes,2-Day Shipping,4.1,L,Red
10852,1813,2012,2024-01-15,Winter,57.6,Yes,10,No,Free Shipping,4.0,XL,Pink
10853,1813,2008,2023-11-04,Fall,28.9,Yes,15,Yes,Standard,3.9,XL,Black
10854,1813,2044,2023-03-17,Spring,150.0,No,0,No,Express,4.7,XS,Yellow
10855,1814,2029,2023-07-14,Summer,51.0,No,0,No,Standard,2.6,S,Black
10856,1814,2018,2024-12-12,Winter,28.0,No,0,No,Free Shipping,4.9,M,Beige
10857,1814,2022,2023-06-18,Summer,27.9,Yes,10,Yes,Standard,3.2,XL,Green
10858,1814,2036,2023-03-13,Spring,100.5,Yes,25,No,Next Day Air,4.0,L,Pink
10859,1814,2016,2023-12-07,Winter,58.0,No,0,No,2-Day Shipping,3.1,XL,Red
10860,1814,2015,2023-02-17,Winter,21.0,No,0,No,Standard,4.7,XS,Gray
10861,1814,2043,2023-05-04,Spring,115.0,No,0,No,Express,2.9,M,White
10862,1814,2030,2024-02-02,Winter,20.8,Yes,20,No,2-Day Shipping,3.1,S,Gray
10863,1815,2022,2024-03-08,Spring,23.0,No,0,No,Standard,4.8,S,Gray
10864,1815,2032,2023-12-10,Winter,115.0,No,0,No,Standard,4.5,XL,Yellow
10865,1815,2020,2023-05-18,Spring,37.1,Yes,30,Yes,Standard,4.2,M,White
10866,1815,2034,2023-01-21,Winter,51.2,Yes,20,Yes,Free Shipping,4.8,M,Beige
10867,1815,2028,2024-10-02,Fall,40.8,Yes,20,Yes,Standard,3.9,S,Black
10868,1815,2030,2024-08-27,Summer,21.0,Yes,25,No,Free Shipping,3.9,M,Purple
10869,1815,2012,2023-09-30,Fall,25.6,Yes,20,Yes,Standard,3.8,M,Red
10870,1815,2010,2024-02-17,Winter,132.0,No,0,No,Standard,4.7,S,Black
10871,1816,2019,2023-02-12,Winter,73.0,No,0,No,Standard,3.7,L,Orange
10872,1816,2012,2023-06-05,Summer,28.0,Yes,20,Yes,Free Shipping,3.6,XS,White
10873,1816,2020,2023-05-09,Spring,108.9,Yes,10,Yes,Standard,4.3,XS,White
10874,1816,2029,2023-04-02,Spring,23.0,No,0,No,Express,3.4,XL,White
10875,1816,2004,2024-07-02,Summer,113.0,No,0,No,Standard,3.7,M,Green
10876,1816,2018,2024-03-03,Spring,44.0,Yes,20,Yes,Standard,4.6,L,Gray
10877,1816,2005,2024-04-11,Spring,69.7,Yes,15,Yes,Express,4.7,M,Green
10878,1816,2039,2023-06-19,Summer,97.6,Yes,20,Yes,2-Day Shipping,4.0,L,Black
10879,1816,2028,2023-02-27,Winter,37.8,Yes,30,No,2-Day Shipping,3.2,XS,Yellow
10880,1816,2007,2023-06-07,Summer,30.8,Yes,30,Yes,Standard,3.4,XS,Brown
10881,1816,2015,2024-01-15,Winter,31.0,No,0,No,Standard,3.7,XL,Pink
10882,1816,2040,2024-02-16,Winter,65.25,Yes,25,Yes,Standard,4.2,M,Pink
10883,1816,2017,2023-11-18,Fall,166.0,No,0,No,2-Day Shipping,4.8,L,Blue
10884,1817,2032,2024-01-13,Winter,259.0,No,0,No,Standard,4.3,M,Black
10885,1817,2019,2023-02-16,Winter,55.0,No,0,No,Standard,3.0,XS,Red
10886,1817,2032,2023-01-26,Winter,85.0,No,0,No,Standard,3.4,M,Navy
10887,1817,2028,2023-01-24,Winter,17.85,Yes,15,Yes,Standard,4.3,M,Gray
10888,1817,2027,2023-09-19,Fall,118.15,Yes,15,Yes,2-Day Shipping,2.9,XS,Yellow
10889,1817,2035,2024-09-05,Fall,105.0,No,0,No,Free Shipping,3.4,L,Gray
10890,1817,2038,2023-10-23,Fall,64.0,No,0,No,Express,2.7,S,Black
10891,1817,2001,2024-12-20,Winter,50.15,Yes,15,Yes,Standard,3.2,L,Beige
10892,1818,2019,2023-09-18,Fall,82.6,Yes,30,No,Free Shipping,3.8,M,Navy
10893,1818,2025,2023-11-25,Fall,25.6,Yes,20,Yes,Free Shipping,3.8,XL,Blue
10894,1818,2044,2023-05-03,Spring,221.85,Yes,15,No,Standard,4.0,S,Brown
10895,1818,2001,2024-05-19,Spring,38.0,No,0,No,Next Day Air,3.6,XL,Red
10896,1818,2009,2024-07-25,Summer,91.0,No,0,No,Standard,4.0,XS,Red
10897,1818,2033,2023-11-04,Fall,102.6,Yes,10,No,Free Shipping,4.2,XL,Gray
10898,1818,2010,2023-09-12,Fall,186.3,Yes,10,Yes,Next Day Air,3.4,XS,Brown
10899,1818,2015,2024-07-12,Summer,12.0,No,0,No,Standard,3.6,M,Blue
10900,1818,2009,2023-10-06,Fall,71.4,Yes,15,Yes,Free Shipping,4.9,M,Gray
10901,1819,2026,2024-05-09,Spring,31.0,No,0,No,Express,4.8,XL,Black
10902,1819,2021,2024-09-14,Fall,150.0,No,0,No,Standard,3.2,M,Black
10903,1819,2018,2023-12-30,Winter,37.0,No,0,No,Standard,2.7,XS,Navy
10904,1819,2036,2024-04-13,Spring,106.0,No,0,No,Free Shipping,3.9,XS,Red
10905,1819,2013,2023-07-01,Summer,52.7,Yes,15,Yes,Standard,3.3,XL,Gray
10906,1819,2020,2023-11-03,Fall,39.6,Yes,10,Yes,Standard,2.8,XL,Brown
10907,1819,2030,2023-02-12,Winter,30.0,No,0,No,Standard,3.2,M,Yellow
10908,1819,2019,2024-08-16,Summer,54.0,Yes,25,Yes,Standard,4.7,XL,White
10909,1819,2034,2024-03-01,Spring,121.0,No,0,No,Standard,3.1,L,Gray
10910,1819,2004,2024-08-11,Summer,44.0,Yes,20,Yes,Next Day Air,2.6,S,Gray
10911,1819,2045,2023-03-24,Spring,51.3,Yes,10,Yes,Free Shipping,4.2,XS,Yellow
10912,1819,2043,2023-02-11,Winter,77.0,No,0,No,2-Day Shipping,3.4,XL,Black
10913,1820,2035,2023-02-04,Winter,92.0,No,0,No,Free Shipping,4.3,XL,White
10914,1820,2017,2024-08-08,Summer,173.0,No,0,No,Next Day Air,4.8,L,Green
10915,1820,2020,2024-03-16,Spring,105.0,No,0,No,Standard,2.9,S,White
10916,1820,2010,2024-03-19,Spring,137.7,Yes,15,Yes,Standard,4.7,S,Beige
10917,1820,2032,2023-05-24,Spring,190.0,No,0,No,2-Day Shipping,2.1,M,Black
10918,1821,2045,2024-01-04,Winter,55.2,Yes,20,Yes,Free Shipping,3.1,XL,Brown
10919,1821,2031,2023-09-29,Fall,40.0,No,0,No,Standard,3.5,XL,Blue
10920,1821,2009,2023-08-08,Summer,71.4,Yes,30,Yes,2-Day Shipping,2.0,M,Orange
10921,1821,2027,2023-08-26,Summer,391.0,No,0,No,Free Shipping,3.6,S,Black
10922,1821,2007,2023-02-06,Winter,28.05,Yes,15,Yes,2-Day Shipping,2.0,XL,Navy
10923,1821,2017,2024-01-24,Winter,207.0,No,0,No,Standard,4.6,XS,Beige
10924,1822,2041,2023-08-23,Summer,99.0,No,0,No,Express,4.1,XS,Blue
10925,1822,2030,2023-04-08,Spring,34.5,Yes,25,No,2-Day Shipping,4.5,XS,Red
10926,1822,2033,2023-06-13,Summer,69.0,No,0,No,Standard,2.4,L,Beige
10927,1822,2034,2024-05-03,Spring,25.0,No,0,No,Free Shipping,3.9,XS,Black
10928,1822,2034,2024-05-28,Spring,26.25,Yes,25,No,Free Shipping,4.7,S,Blue
10929,1822,2024,2024-11-03,Fall,127.4,Yes,30,No,2-Day Shipping,3.8,M,Navy
